,customer_unique_id,segment,review_score,review_comment_title,review_comment_message
72001,8c93f951b7b9bdd9a00c3da5b6e2ed65,Potential Loyalist,2,Falta de uma peça,"O produto foi entregue dentro do prazo, Porém veio faltando um ítem. Imediatamente entrei em contato com a lannister que me disseram entrar em.contato com vcs e me retornar. Mas até agora nada!"
71687,043a16838b73c1aae6721b0bbe1530f5,Potential Loyalist,1,Recebimento,"Recebi apenas uma bolsa, e eram 2"
71751,42c5c592246da756a57bee44955b09e3,Potential Loyalist,2,Quadros entregues errado ,"Kit quadros vieram com medidas erradas
Comprei com medidas 52x33
Vieram com mefidas: 32x24"
71753,9023e8162d65f68b487a7286bf56cf47,Potential Loyalist,1,Produto errado.,"Recebi no prazo, porém veio outro produto.
O qual não era o que tinha comprado.
"
73305,4dbd43ab84cf0ad54ea959c50a62d3db,Potential Loyalist,1,Td errado,"Pedi um perfume hugo boss energise. Até aí td bem. Só que o perfume não tem aroma nem fixação. A tampa veio solta. 
"
73313,8bc15aa0b64b65bffbca7673950ee72b,Potential Loyalist,1,Péssima ,Estou muito insatisfeito !
73416,6d0845fb78d828c58be539febc4d4a8b,Potential Loyalist,2,Produto em voltagem ,Produto de excelente qualidade mas a voltagem veio diferente ! Informei a lannister .com antes do embarque Enesio assim me enviaram 110 ao inves de 220v
73291,3aa2852bbb00dd629f22745713d626c4,Potential Loyalist,1,Produto não entregue,Até a data de hoje o produto não foi entregue.Pela primeira vez as lannister deixou de cumprir uma compra feita por mim nessa loja.
72614,c77154776ead8e798c2d684205938f71,Potential Loyalist,1,Recebi apenas 1 unidade,"Recebi apenas 1 unidade solicitada, deveriam ser 2, inclusive foi cobrado e consta na nota fiscal. Estou tentando contato com a loja a 4 dias. Informam que vão me mandar por email o contato do fornece"
73289,ca7afd2f31de9bb06bc2ff8c8f338c7f,Potential Loyalist,1,O produto é diferent,"Recebi o produto, porém veio da cor errada."
73269,5250c9708a2b44c10bd5cd9f94235290,Potential Loyalist,1,Atraso na entrega ,"Quero saber porque tanto atraso na minha encomenda, porque deram previsão de entrega para o dia 23/4 até hoje nada"
73656,906444ea56230f90c5886426dd54669a,Potential Loyalist,1,Não gostei,"O produto foi entregue, mas a cor é diferente, é manchado! Parece que jogaram água sanitária. Não é harmônica a cor. "
73692,5114ebcaa15bc7f74dcd0bfe3acd1c86,Potential Loyalist,1,Cadeira,"Nao recomendo pessima qualidade,ja veio com o assento rasgado a parte branca encardida de tao empuerada que veio paguei o frete caro e nao recebi em casa tive que ir busca."
73701,de768f47bbb7d6ece9033525d78d3861,Potential Loyalist,1,Perfume com alteração,Sobre a loja nada a reclamar o produto achei diferente do que eu tenho
73622,1991e2a2fbea2656da724df38591f6bc,Potential Loyalist,1,Recebi o produto avariado,A capa veio danificada. Colada. Já abri reclamação e aguardo o reembolso do meu dinheiro.
73616,9a6390bb2a2dcb6b8c7af089a0ea8ed0,Potential Loyalist,1,produto falso,"me venderam um produto falso. Logo após a primeira formatação nele ele parou de funcionar, contactei a assistência da Sandisk relatando o problema e me enviaram um email dizendo que o produto é falso."
73514,c3e59cb3cbc7ca4c864a9e57b1bc5c70,Potential Loyalist,1,O produto veio diferente ,O produto veio com o rótulo colado e não impresso igual o original.
73573,d161e69247c6bb129741ae40347d9d1c,Potential Loyalist,1,Pessima,made in china com etiqueta enorme escrita....msm marca e padrão do produto vendido em minha cidade que por sinal adquiri pro aparelho anterior...conclusão? Paguei + que o dobro por algo de camelodromo
73576,208ac51a3dc87c9de81f6d95a52ddd27,Potential Loyalist,1,Pedi de 1/2 e veio 3/4,"Minha opinião seria se o cliente pede de 1/2 e só tem 3/4 não mande, há mas faz o mesmo efeito, mas o gasto com redução e maior e não fica bom."
72759,e36d1e7b5ca834cfae44e807b3bf35b6,Potential Loyalist,2,não tenho como avaliar,"ainda nem recebi o produto, que esta com entrega atrasada."
72615,bb7ef994cc22b1fc694ac59fb377b824,Potential Loyalist,1,Regular,"Os outros produtos, a loja ofereceu mas não cumpriu com a entrega."
72645,2b229b2693dc783259f684b24fcd23a7,Potential Loyalist,1,Produto difere,"Produto não é o mesmo mostrado, o fone não é auricular e tem cerca de 30cm, a embalagem veio danificada, rachada e faltando pedaço, o vendedor não retorna o pedido de devolução e ressarcimento."
72655,5232e2bc3a7efa19db39982eac1fe7fe,Potential Loyalist,1,PEDIDO NÃO ENTREGUE,"Mercadoria não foi entregue, quero que reveja com a targaryen"
72697,17b83aab01ad7464bc016d72a928f3ea,Potential Loyalist,1,Péssima entrega,"Recebi apenas o copo térmico personalizado, mas a placa decorativa não."
73097,91b74ebd8b2ced8ba380096468c2d1c8,Potential Loyalist,1,Nao recebir o produto ,
73081,6e262e7b5f938a9f7d7840b21ee6545e,Potential Loyalist,1,Produto não chegou ,Produto não chegou e não tive estorno.
73162,68bbcd50329be8b0f2fbdf707cc55458,Potential Loyalist,2,Recusa,O produto chegou avariado e recusei a entrega
73027,1856e7ddbf6567f246428dee7282b021,Potential Loyalist,1,Produto chegou incompleto,"Pessoa,boa tarde. Informo que só chegou a base ,o cesto de roupa não chegou. Informo também que o frete na nota fiscal veio diferente do valor que eu tinha calculado,veio 3x maior.Solicito devolução."
72914,76a667726ee3009489d90d856bd8361c,Potential Loyalist,1,NÃO ENTREGUE,Aguardo contato de vocês acerca do produto que ainda não foi entregue!
72921,a1115d825bcc8a2878f31514a3e40d93,Potential Loyalist,1,Péssima qualidade ,Quero aqui dizer que sou cliente de muito tempo da stark e compro muito...Mais nunca tinha comprado um produto de tão péssima qualidade como esse...Quero aqui dizer que o produto vai pra lixo...
72995,7fe36cf7ee4c8a68c57dbf47d31c952c,Potential Loyalist,1,Ruim,O produto chegou com a caixa amassada
76509,e4e59f3fbae24f03deb40023d76a0c62,Potential Loyalist,1,Especificação enganosa,Comprei um controle Sony Rm-yd047 e recebi um controle Kdl40 W-1004
79694,beaf1bb763a659225cfcb05f38112b97,Potential Loyalist,2,Produto faltando,Comprei duas formas para gelo e recebi apenas uma. 
79760,c2c71d0cb91780737b1ac2a93fea7d12,Potential Loyalist,1,Até hoje não recebi ,"Fiz o pagamento, já faz mês e não recebi o meu produto, estou indignado pois dependo deste para atender uma pessoa que precisa ficar constantemente com uma central de ar ligada."
79776,322c98d05796e724d38e35a11c5e0b5b,Potential Loyalist,2,Diferente ,"O produto está diferente da foto, deveriam colocar exatamente o que será enviado."
79780,5e9c91d2ab9c71653247f6bec2b177b6,Potential Loyalist,1,Falso,"O cartão que recebi é falso.
Começou com a cor do cartão que não era a mesma da foto site. o celular e Pc não reconheceram o cartão. por fim, descobri que a sigla do prodt. É para uma capacidade meno"
79683,03cd0aecddfcc5c2d742df0db0103062,Potential Loyalist,1,Médio,A peça não serviu
79546,1db803b751b472b524ed047aeec4fabd,Potential Loyalist,1,Produto errado ,O produto veio diferente do que eu pedi paguei frete é tive de ir aos Correios em uma agência muito distante de casa 
79565,7bb60ba80bdf284752528b6839693554,Potential Loyalist,1,não recomendo,"os pendentes vieram descascando, um deles amassado e com o acabamento dourado com defeitos."
79568,4d6ca53037b523badc95efcb1c6bc8f1,Potential Loyalist,1,reclamacao,"por favor eu nao recebi o produto prazo de entregar era dia 02/08/2018 hoje e dia 06/08/2018
espero explicacao hoje"
79582,05d1983f756f88c02430157372fc1402,Potential Loyalist,1,Decepção!,"Fiz essa comora p um controle de smart tv conforme pedido, vcd encaminharam um outro controle q nao tem a opção da smart tv. Sendo assim inútil a compra!!!"
79628,4874a0131b4bebcdd5c938c3fb105ce1,Potential Loyalist,1,Produto Diferente,"Foi enviado produto Diferente daquele do anúncio. Solicitei devolver o produto e receber o valor pago, porém ainda não tive resposta. Espero resolver este desagradável problema de forma consensual."
80050,fb16d95d709fca0485dec8f7a6781ce0,Potential Loyalist,1,PÉSSIMA,"COMPREI E PAGUEI DOIS(2) CARTUCHOS DE TINTA PARA IMPRESSORA, 60XL.
RECEBI SÓ UM(1) NO DIA 01/05/2018.
QUERO O REEMBOLSO DO VALOR FALTANTE.
AGUARDO RETORNO.

ANTONIO MARCIO"
79981,8636c0528cd8e314532e15d6889b563f,Potential Loyalist,1,MANDARAM O PRODUTO ERRADO,"Não recebi o que comprei, mandaram outro produto e não consigo contato para trocar pelo correto ou cancelar a compra."
79896,6b4e8c5f7ca346e38498de7c1a96564e,Potential Loyalist,2,PRODUTO COM MEDIDA INCORR,"Produto chegou no prazo,porem, nao veio na medida correta.
Tentei entrar em contato para troca ou devolucao e nao obtive nenhuma resposta."
79906,9f541767a6f596c4b63be77af5ecc03e,Potential Loyalist,2,Produto veio com defeito ,Duas das colheres vieram rachadas!!
79934,a6f6c3f1be85c43acea3bdd136c56434,Potential Loyalist,1,inferior,comprei 2 e só recebi um.
79532,1e61bb90b840b1575ae73d90c72eda3e,Potential Loyalist,1,Produto com sabor trocado,"Não foi o sabor que fiz o pedido 
Fiz pedido de sabor CHOCOLATE
E veio sabor BAUNILHA
Fiquei muito chateado não conferi o sabor antes de abrir pensei que pudesse confiar em vcs.
"
79179,8bb31750d3168b3e096a38f5616846dd,Potential Loyalist,2,Bom,Demora a chegar
79138,34735978a17853cfdcc04540e85127fd,Potential Loyalist,1,Não recebi o produto ,Paguei o produto é não recebi. 
79205,08a678af92ae64c547716222a06447cf,Potential Loyalist,1,Péssima e desonesta,"Me entregaram um produto diferente do que eu queria, com cor e tamanho diferente. Estou muito insatisfeita e não comprarei mais !!!!!!!!!!!!!!!"
79213,801d74763e618071fdf5b8ede04b8132,Potential Loyalist,1,nao bom,produto não é bom
79231,181aaefc598fc400210dd5148f5d0fa7,Potential Loyalist,1,produto errado,"comprei um botox plastica dos fios e me entregaram uma progressiva da zap, muito insatisfeita ...primeira vez q isso acontace"
79156,0c28edf8b3edcafb768e91462fd09410,Potential Loyalist,1,Nao entregue,"Minha compra ainda está presa nos correios. Sei que não é culpa da loja, mas algo deve ser feito! Preciso do equipamento para trabalhar e ele não chegou!"
79531,f6c4d343f3e95e7577f3a7ebe3883b73,Potential Loyalist,1,Produto falsificado,"O relógio é falsificado, bem diferente da foto anunciada. O preço não vale o produto. "
78998,302be2cdf5c3cca66741fd7da8ad5fa8,Potential Loyalist,1,Veio produto errado,"Loja mal organizada
"
79002,a10a90c25ba2a29dd2da3d792d5dcac9,Potential Loyalist,1,"Loja boa, produto ruim",Protetor de baixa qualidade... faz barulho e esquenta... não recomendo!
79059,b0bc6af493883ddf6e65a498f4f197d3,Potential Loyalist,1,"Pus 1, mas é zero estrela",Venda de cartuchos falsificados/usados (mensagem da minha impressora HP quando tentei instalar os cartuchos). Providências somente sob pressão. Enorme perda de tempo com todo o processo. 
79066,0da1aa3ba96a0b5a3f29bb408cf07038,Potential Loyalist,1,Péssima qualidade,"Produto de péssima qualidade
Não tem nada a ver com a descrição nem a foto!
"
79120,5fa1f56316f4154109ceb42651385b7c,Potential Loyalist,1,Não gostei do produto ,Produto não corresponde às expectativas 
79439,5be2630961b92684db5a1db32cbd41bc,Potential Loyalist,2,Produto faltante ,Só me enviou um produto de dois comprados no mesmo pedido ...
79453,50d47134f70081bd0bcb33783acb337a,Potential Loyalist,1,Relógio veio danificado ,Relógio veio danificado e não é original 
79502,2417c1fc9005c0f6e6215367db070e8f,Potential Loyalist,1,Produto incompleto,Faltou a grama
79271,03418da5fc543b9c92cbe8a87f76ba27,Potential Loyalist,1,Produto falsificado,O produto é falsificado. Não veio com manual e nem com certificado de garantia da Orient.
79351,dc60c9d2751e2ec174e8d7cb3ac63147,Potential Loyalist,1,Horrível,"Produto falsificado com sinais nítidos de pirataria. Além disso vem vazio, sem tinta...Pode isso Arnaldo?"
80096,b1f5410ab04c6a521b56abf3fb5cb6d5,Potential Loyalist,1,O produto não funciona,O produto não funciona por erro no envio dos itens que compõem o aparelho e não retornam para auxiliar na devolução do produto.
80924,5efea094993d7cad5dcf720125dbf199,Potential Loyalist,1,Não veio de acordo ,"O carregador anunciado não confere com o entregue, na caixa do produto vem até escrito a amperagem qual eu necessitava ,porém no carregador consta metade da amperagem oferecida pelo vendedor "
80912,6a140ba4cf08e0d893b81b5ec7264d86,Potential Loyalist,2,Produto duvidoso,Nunca havia adquirido um relógio da Diesel. Logo nos primeiros dias de uso o botão do meio se soltou e por pouco eu não o perdi. Sinceramente tenho dúvidas acerca da originalidade do item. 
80913,39e30c13156ac7711d6eb298cfce1fdf,Potential Loyalist,1,produto com defeito,"estou desde o dia 22 tentando resolver o problema do produto ter vindo com defeito, mas só me atendem no atendimento eletrônico."
80118,1cf7862585181fe59d384cdfa39f4a96,Potential Loyalist,1,Ruim ,Não recebi meu pedido corretamente comprei 2kits de bexigas com 5 unidades cada kit é só recebi um kit
80794,2f8c498249d784bf07fae8692d4355d9,Potential Loyalist,2,Produto diferente,"O copo não é exatamente como está na foto, apesar de avisar que é de plástico semi transparente, também se fala que a tampa é preta e ao contrário disso a tampa é branca."
80726,0d61a9cbed47f465b140b4eae222d8ad,Potential Loyalist,1,Produto diferente,O produto veio diferente sem ser o anunciado nas lojas lannister e também veio bloqueado inutilizado para uso. Quero o produto anunciado ou o meu dinheiro de volta ou vou bloquear o pagamento ~do car
80748,29368e4aa7a6adbb540f40b3074cdd66,Potential Loyalist,1,Defeito produto ,"Recebi o pingente com defeito, quebrado."
80767,c2e4e0527503427aebd5c42bc5f1f6ef,Potential Loyalist,1,Gostaria de trocar. ,Eu escolhi o conjunto safari dourado e veio branco! Não gostei é quero trocar.
80768,9ff2179ba2c564188e00d0de93023e15,Potential Loyalist,1,Ja pedi devolucao ,"Ja pedi devolucao, nao gostei do produto,veio com a caixa do brinquedo com um rasgo, como se algurm ja tivesse aberto ela, a cartela de adesivo veio sem 2 adesivo,as cores nao foram legais."
80790,e81fd88d4a0e3f6d4db3abbc6550773e,Potential Loyalist,1,produto não recebido ,"O pedido foi realizado dia 18/04. O prazo de entrega era dia 10/05 e até hoje, dia 14/05 o produto não chegou."
81005,03daf3183493e2be42de099dd42689d2,Potential Loyalist,2,Cartucho com problema,Não recomendo. Produto não funcionou e veio numa embalagem sem proteção.
81217,970bfe197225f8054e683079d1a771da,Potential Loyalist,1,Produto Errado e com defe,"Comprei um cartão micro SD que não veio igual o da descrição nem da imagem, e o pior é que mesmo assim não funcionou e veio corrompido. Estou no aguardo de uma resposta para troca."
81258,2268a3851575e0ab1a7578c25eab79c1,Potential Loyalist,1,péssima ,"Um absurdo!Sempre comprei no site das lannister...nunca tive problema,mais essa última compra está fazendo vergonha...apesar de dar um prazo enorme para entrega q foi quase dois meses ainda não chega"
81029,65eb842bca2b9de966e0666e0ae4963a,Potential Loyalist,1,Não Recomendo,Comprei um produto e enviaram outro completamente diferente e com a nota fiscal descrita com o produto que eu comprei.
81060,efe8f87089ec28b1a681c20afa307784,Potential Loyalist,1,Não entregue ,"Comprei um relógio e não entregou , era previsto pro dia 06/06 , e voltou pra São Paulo"
81069,27928ff0f459ae39dc4d30c6658aff24,Potential Loyalist,1,2,"nao gostei da pelicula levei pra um profissinal colocar porem ela ficou cheira de bolinhas de ar ele fez de td mas ele proprio nao recomendou
"
81086,001928b561575b2821c92254a2327d06,Potential Loyalist,2,Falta um.produto,Não recebi a capa De sofá. Estou aguardando e não estou informada de quando virá
81092,e67246fbe2968bed4a44a0df5dbe3867,Potential Loyalist,1,Atraso,Ainda não recebi o produto.
81143,497d7d98c6a7402c8014f15d15afbd5a,Potential Loyalist,1,Enganação ,"Ola comprei um filtro original mas me mandaram 2 unidades paralelas ,velho ditado vendendo gato por lebre"
81144,4c0dc4c1650460e296cf9e51ea06c993,Potential Loyalist,1,Recomendo ,"Sempre comprei e não tiver problema, porém dessa vem sim meus produtos não chegou até agora "
80266,cba58c59b4b1c13a8ae843f51bd8e322,Potential Loyalist,2,Satisfatório,Esperava um produto de maior qualidade.
80294,1151fa77d166e5fee9f01df0100ba12f,Potential Loyalist,1,8,
80329,b35fa8c16e4eba9425ef56810cadcb73,Potential Loyalist,1,Atraso na entrega,Comprei achando que iria receber em três dias úteis. Já passaram 5 e nada do produto. Um absurdo!
80411,c031ab1e08405306c145495528df30d8,Potential Loyalist,1,Produto errado,"Parceiro ruim e metodologia da lannister péssimo. Já tem quase um mês que recebi o produto errado, tive de comprar novamente e as Lojas lannister não tomam nenhuma atitude, só ficam enviando pesquis"
